tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,isDirty,errRule,errCol,pk
1387,orbitz,AA-2312-DFW-DTW,8:25 p.m.,,11:50 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1386
1388,orbitz,AA-1165-JFK-MIA,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1387
1389,orbitz,AA-431-MIA-SFO,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1388
1390,orbitz,AA-649-ORD-SNA,1:30 p.m.,,3:50 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1389
1391,orbitz,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.,False,,,1390
1392,orbitz,UA-6273-YYC-SFO,7:35aDec 1,7:27aDec 1,9:43aDec 1,8:45aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1391
1393,orbitz,UA-828-SFO-ORD,11:08 p.m.,,5:11aDec 2,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,1392
1394,orbitz,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1393
1395,orbitz,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27aDec 1,8:02aDec 1,True,;Incorrect_Format;Incorrect_Format,;sched_arr_time;act_arr_time,1394
1396,orbitz,UA-2704-DTW-PHX,11:15aDec 1,11:15aDec 1,1:40 p.m.,2:00 p.m.,True,;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time,1395
1397,orbitz,AA-3063-SLC-LAX,8:20 p.m.,8:30 p.m.,9:18 p.m.,,True,;spellingMistake;spellingMistake;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,1396
1398,orbitz,UA-2708-EWR-CLT,2:55 p.m.,2:52 p.m.,4:53 p.m.,4:44 p.m.,True,;spellingMistake,;act_dep_time,1397
1399,orbitz,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,False,,,1398
1400,orbitz,UA-1500-IAH-GUA,8:55aDec 1,9:16aDec 1,12:05 p.m.,,True,;Incorrect_Format;Incorrect_Format;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1399
1401,orbitz,AA-3804-PHL-ORD,2:35 p.m.,2:32 p.m.,4:05 p.m.,3:43 p.m.,True,;spellingMistake,;act_dep_time,1400
1402,orbitz,AA-1917-JFK-MCO,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.,True,;spellingMistake,;act_dep_time,1401
1403,orbitz,AA-2268-PHX-ORD,7:15aDec 1,7:10aDec 1,11:35aDec 1,11:06aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1402
1404,orbitz,AA-4277-CVG-JFK,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.,True,;spellingMistake,;act_dep_time,1403
1405,orbitz,AA-2957-DFW-CVG,7:55aDec 1,7:51aDec 1,11:05aDec 1,11:01aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1404
1406,orbitz,UA-37-EDI-EWR,9:05aDec 1,8:52aDec 1,11:53aDec 1,12:09 p.m.,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time,1405
1407,orbitz,AA-789-ORD-DEN,1:05 p.m.,1:06 p.m.,2:35 p.m.,3:13 p.m.,True,;spellingMistake,;act_dep_time,1406
1408,orbitz,AA-415-BOS-ORD,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1407
1409,orbitz,AA-85-JFK-SFO,3:05 p.m.,3:09 p.m.,6:30 p.m.,6:43 p.m.,True,;spellingMistake,;act_dep_time,1408
1410,orbitz,AA-3979-CVG-ORD,7:30aDec 1,7:28aDec 1,8:00aDec 1,8:06aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1409
1411,orbitz,AA-1544-SAN-ORD,11:25aDec 1,11:20aDec 1,5:25 p.m.,4:56 p.m.,True,;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time,1410
1412,orbitz,AA-3786-IAH-ORD,4:00 p.m.,3:52 p.m.,6:40 p.m.,6:15 p.m.,True,;spellingMistake,;act_dep_time,1411
1413,orbitz,AA-271-MIA-LAX,11:35aDec 1,11:33aDec 1,2:25 p.m.,2:27 p.m.,True,;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time,1412
1414,orbitz,AA-2525-DFW-MIA,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1413
1415,orbitz,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.,False,,,1414
1416,orbitz,UA-3099-PHX-PHL,11:55aDec 1,11:43aDec 1,6:17 p.m.,5:38 p.m.,True,;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time,1415
1417,orbitz,AA-4198-ORD-CLE,10:40aDec 1,10:35aDec 1,12:55 p.m.,12:50 p.m.,True,;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time,1416
1418,orbitz,AA-404-MIA-MCO,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1417
1419,orbitz,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.,False,,,1418
1420,orbitz,AA-3809-PHX-LAX,6:00aDec 1,5:56aDec 1,6:40aDec 1,6:19aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1419
1421,orbitz,AA-59-JFK-SFO,7:10aDec 1,7:14aDec 1,10:45aDec 1,11:12aDec 1,True,;Incorrect_Format;Incorrect_Format;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1420
1422,orbitz,AA-222-LAX-BOS,7:10aDec 1,7:05aDec 1,3:30 p.m.,3:14 p.m.,True,;Incorrect_Format;Incorrect_Format,;sched_dep_time;act_dep_time,1421
1423,phl,AA-446-DFW-PHL,,,3:50 p.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1422
1424,phl,UA-3373-IAD-PHL,,,9:24 a.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1423
1425,phl,AA-3804-PHL-ORD,2:35 p.m.,,,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,1424
1426,phl,UA-664-ORD-PHL,,,4:31 p.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1425
1427,CO,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.,False,,,1426
1428,CO,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.,False,,,1427
1429,CO,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.,False,,,1428
1430,CO,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.,False,,,1429
1431,CO,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.,False,,,1430
1432,CO,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.,False,,,1431
1433,CO,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.,False,,,1432
1434,CO,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.,False,,,1433
1435,CO,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.,False,,,1434
1436,CO,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,False,,,1435
1437,CO,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.,False,,,1436
1438,CO,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.,False,,,1437
1439,CO,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.,False,,,1438
1440,CO,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.,False,,,1439
1441,CO,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.,False,,,1440
1442,CO,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.,False,,,1441
1443,CO,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.,False,,,1442
1444,CO,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.,False,,,1443
1445,CO,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.,False,,,1444
1446,ifly,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.,False,,,1445
1447,ifly,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.,False,,,1446
1448,ifly,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.,False,,,1447
1449,ifly,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.,False,,,1448
1450,ifly,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.,False,,,1449
1451,ifly,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.,False,,,1450
1452,ifly,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.,False,,,1451
1453,ifly,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.,False,,,1452
1454,ifly,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.,False,,,1453
1455,ifly,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.,False,,,1454
1456,ifly,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.,False,,,1455
1457,ifly,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.,False,,,1456
1458,ifly,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.,False,,,1457
1459,ifly,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.,False,,,1458
1460,ifly,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway),True,;Incorrect_Format;Incorrect_Format,;act_dep_time;act_arr_time,1459
1461,ifly,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.,False,,,1460
1462,ifly,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m. (Estimated runway),12:15 a.m.,11:49 p.m. (Estimated runway),True,;Incorrect_Format;Incorrect_Format,;act_dep_time;act_arr_time,1461
1463,ifly,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.,False,,,1462
1464,ifly,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.,False,,,1463
1465,ifly,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m. (Estimated),True,;Incorrect_Format,;act_arr_time,1464
1466,ifly,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.,False,,,1465
1467,ifly,UA-3099-PHX-PHL,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.,True,;spellingMistake,;act_dep_time,1466
1468,ifly,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.,True,;spellingMistake,;act_dep_time,1467
1469,ifly,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.,False,,,1468
1470,ifly,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.,False,,,1469
1471,ifly,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.,False,,,1470
1472,ifly,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.,False,,,1471
1473,ifly,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.,False,,,1472
1474,ifly,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m. (Estimated),True,;Incorrect_Format,;act_arr_time,1473
1475,ifly,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.,False,,,1474
1476,ifly,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.,False,,,1475
1477,ifly,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,False,,,1476
1478,ifly,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.,False,,,1477
1479,ifly,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.,False,,,1478
1480,ifly,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated),True,;Incorrect_Format;Incorrect_Format,;act_dep_time;act_arr_time,1479
1481,ifly,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.,False,,,1480
1482,sfo,UA-397-JFK-SFO,,,11:55 a.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1481
1483,sfo,AA-85-JFK-SFO,,,6:30 p.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1482
1484,sfo,AA-431-MIA-SFO,,,11:50 a.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1483
1485,sfo,AA-59-JFK-SFO,,,10:45 a.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1484
1486,sfo,UA-257-JFK-SFO,,,6:15 p.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1485
1487,sfo,UA-414-LAX-SFO,,,7:23 a.m.,,True,;explicitMissingValue;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,1486
1488,flytecomm,AA-3859-IAH-ORD,,7:16 a.m.,,9:22 a.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,1487
1489,flytecomm,CO-1586-IAH-MCO,7:00 p.m.,,10:15 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1488
1490,flytecomm,AA-518-MIA-JFK,,6:54 a.m.,,9:14 a.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,1489
1491,flytecomm,UA-397-JFK-SFO,,8:48 a.m.,,11:30 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1490
1492,flytecomm,UA-3925-IAD-ORF,,9:00 a.m.,,9:29 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1491
1493,flytecomm,AA-1733-ORD-PHX,,7:59 p.m.,,10:31 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1492
1494,flytecomm,UA-2830-MCO-CLT,,3:50 p.m.,,5:14 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1493
1495,flytecomm,CO-58-DEN-IAH,11:25 a.m.,,2:50 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1494
1496,flytecomm,AA-1544-SAN-ORD,,11:41 a.m.,,4:54 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1495
1497,flytecomm,UA-5487-SFO-MRY,,10:53 a.m.,,11:11 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1496
1498,flytecomm,AA-204-LAX-MCO,,11:29 p.m.,,12/2/11 6:35 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;Incorrect_Format,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1497
1499,flytecomm,UA-414-LAX-SFO,,6:10 a.m.,,7:04 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1498
1500,flytecomm,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1499
1501,flytecomm,UA-2726-FLL-PHL,,4:10 p.m.,,6:25 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1500
1502,flytecomm,CO-52-IAH-LAX,7:35 a.m.,,9:21 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1501
1503,flytecomm,CO-1090-BOS-IAH,9:45 a.m.,,1:16 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1502
1504,flytecomm,AA-616-DFW-DTW,,10:11 a.m.,,1:11 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1503
1505,flytecomm,UA-3515-IAD-MSP,,8:26 a.m.,,9:56 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,1504
1506,flytecomm,AA-3468-CVG-MIA,,7:25 a.m.,,9:29 a.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,1505
1507,flytecomm,AA-484-DFW-MIA,,4:29 p.m.,,7:37 p.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,1506
1508,flytecomm,AA-1886-BOS-MIA,,10:54 a.m.,,1:36 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1507
1509,flytecomm,CO-62-IAH-EWR,2:30 p.m.,,7:03 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1508
1510,flytecomm,CO-1561-PHX-IAH,8:05 a.m.,,11:35 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1509
1511,flytecomm,UA-2314-ATL-PHL,,3:04 p.m.,,4:43 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1510
1512,flytecomm,AA-446-DFW-PHL,,12:13 p.m.,,4:08 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1511
1513,flytecomm,CO-1023-IAH-DEN,11:40 a.m.,,1:17 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1512
1514,flytecomm,AA-466-IAH-MIA,,6:09 a.m.,,8:50 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1513
1515,flytecomm,UA-3050-PHX-CLT,,11:45 a.m.,,5:00 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1514
1516,flytecomm,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1515
1517,flytecomm,CO-1088-CLE-IAH,8:40 a.m.,,10:54 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1516
1518,flytecomm,AA-1664-MIA-ATL,,10:19 a.m.,,11:50 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1517
1519,flytecomm,AA-1279-DFW-PHX,,2:03 p.m.,,3:13 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1518
1520,flytecomm,UA-854-SFO-IAH,,8:07 a.m.,,1:23 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1519
1521,flytecomm,UA-382-IAD-LAX,,12:56 p.m.,,3:09 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1520
1522,flytecomm,AA-4344-ORD-DTW,,12:14 p.m.,,1:55 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1521
1523,flytecomm,UA-257-JFK-SFO,,2:43 p.m.,,5:22 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1522
1524,flytecomm,UA-2945-PHL-CLT,,12:07 p.m.,,1:11 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1523
1525,flytecomm,CO-63-EWR-IAH,5:25 p.m.,,8:22 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1524
1526,flytecomm,CO-47-IAH-LAX,7:10 p.m.,,8:56 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1525
1527,flytecomm,AA-2050-ORD-MIA,,11:06 a.m.,,2:39 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1526
1528,flytecomm,UA-248-PHX-ORD,,1:43 p.m.,,5:24 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1527
1529,flytecomm,AA-4330-CVG-ORD,3:35 p.m.,,4:00 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1528
1530,flytecomm,AA-1434-DFW-MCO,,7:22 a.m.,,10:34 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1529
1531,flytecomm,AA-1640-MIA-MCO,,6:47 p.m.,,7:25 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;sched_dep_time;act_dep_time;sched_arr_time,1530
1532,flytecomm,AA-4307-ORD-DTW,,6:56 p.m.,,8:38 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1531
1533,flytecomm,AA-3-JFK-LAX,,12:12 p.m.,,3:04 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1532
1534,flytecomm,CO-1694-LAX-IAH,7:15 p.m.,,12/2/11 12:21 a.m.,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,1533
1535,flytecomm,UA-843-LAX-ORD,,2:04 p.m.,,7:20 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1534
1536,flytecomm,CO-1193-EWR-MCO,9:15 a.m.,,12:18 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,1535
1537,flytecomm,AA-3842-MSP-ORD,,6:57 a.m.,,7:49 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1536
1538,flytecomm,AA-643-MIA-ORD,,7:31 a.m.,,9:26 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1537
1539,flytecomm,AA-1007-MIA-PHX,,5:09 p.m.,,7:43 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1538
1540,flytecomm,AA-2525-DFW-MIA,,7:39 a.m.,,10:43 a.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,1539
1541,flytecomm,UA-2906-PHL-MCO,,4:44 p.m.,,6:28 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1540
1542,flytecomm,UA-938-DEN-ORD,,4:37 p.m.,,7:23 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,1541
1543,flytecomm,AA-1221-MCO-ORD,,8:23 p.m.,,9:47 p.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,1542
