index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state,isDirty,errRule,errCol,pk
1244,2454,Galaxy High,American Double / Imperial IPA,12.0 oz.,0.099,,91,Madtree Brewing Company,Cincinnati,OH,True,;Incorrect_Format,;ounces,1243
1245,2209,Sol Drifter,American Blonde Ale,12.0 oz,0.043,18.0,91,Madtree Brewing Company,Cincinnati,OH,True,;Incorrect_Format,;ounces,1244
1246,2133,Thunder Snow,Winter Warmer,12.0 ounce,0.085,,91,Madtree Brewing Company,Cincinnati,OH,True,;Incorrect_Format,;ounces,1245
1247,1994,The Great Pumpcan,Fruit / Vegetable Beer,16.0 OZ.,0.079,18.0,91,Madtree Brewing Company,Cincinnati OH,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,1246
1248,1816,LIFT,Kölsch,12.0 oz.,0.047,11.0,91,Madtree Brewing Company,Cincinnati,OH,True,;Incorrect_Format,;ounces,1247
1249,1815,SPRYE,American Pale Ale (APA),12.0 oz.,0.05%,40.0,91,Madtree Brewing Company,Cincinnati,OH,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1248
1250,1126,Psychopathy,American IPA,12.0 ounce,0.069,70.0,91,Madtree Brewing Company,Cincinnati,OH,True,;Incorrect_Format,;ounces,1249
1251,1125,Gnarly Brown,American Brown Ale,12.0 ounce,0.07,32.0,91,Madtree Brewing Company,Cincinnati,OH,True,;Incorrect_Format,;ounces,1250
1252,1124,Happy Amber,American Amber / Red Ale,12.0 oz.,0.06,30.0,91,Madtree Brewing Company,Cincinnati,OH,True,;Incorrect_Format,;ounces,1251
1253,1813,#9,Fruit / Vegetable Beer,16.0 OZ.,0.051,20.0,303,Magic Hat Brewing Company,South Burlington,VT,True,;Incorrect_Format,;ounces,1252
1254,1113,Elder Betty,Hefeweizen,12.0 oz.,0.055,13.0,303,Magic Hat Brewing Company,South Burlington,VT,True,;Incorrect_Format,;ounces,1253
1255,360,#9,Fruit / Vegetable Beer,12.0 ounce,0.051%,20.0,303,Magic Hat Brewing Company,South Burlington,VT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1254
1256,511,High Country Pilsner (Current),German Pilsener,12.0 oz.,0.042,,534,Mammoth Brewing Company,Mammoth Lakes,CA,True,;Incorrect_Format,;ounces,1255
1257,75,Epic IPA,American IPA,12.0 oz.,0.065%,,534,Mammoth Brewing Company,Mammoth Lakes,CA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1256
1258,74,Golden Trout Pilsner,German Pilsener,12.0 ounce,0.042,,534,Mammoth Brewing Company,Mammoth Lakes,CA,True,;Incorrect_Format,;ounces,1257
1259,73,Real McCoy Amber Ale (Current),American Amber / Red Ale,12.0 ounce,0.045,,534,Mammoth Brewing Company,Mammoth Lakes,CA,True,;Incorrect_Format,;ounces,1258
1260,1628,Festivus (1),Winter Warmer,12.0 oz.,0.07200000000000001%,,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,1259
1261,1626,Manayunk Oktoberfest,Märzen / Oktoberfest,12.0 oz.,0.067,,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format,;ounces,1260
1262,1625,Belgian Style Session Ale,Belgian Pale Ale,12.0 oz.,0.045,21.0,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format,;ounces,1261
1263,1624,Manayunk IPA,American IPA,12.0 ounce,0.055,,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format,;ounces,1262
1264,1600,Yunkin' Punkin',Pumpkin Ale,12.0 ounce,0.055,,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format,;ounces,1263
1265,1484,Summer Paradise,American Pale Wheat Ale,12.0 oz,0.05%,18.0,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1264
1266,1356,Monk from the 'Yunk,Tripel,12.0 oz,0.09,30.0,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format,;ounces,1265
1267,1355,Schuylkill Punch,Fruit / Vegetable Beer,12.0 oz,0.06,14.0,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format,;ounces,1266
1268,1334,Dreamin' Double IPA,American Double / Imperial IPA,12.0 ounce,0.085,85.0,356,Manayunk Brewing Company,Philadelphia,PA,True,;Incorrect_Format,;ounces,1267
1269,1674,Chaotic Double IPA,American Double / Imperial IPA,12.0 ounce,0.099,93.0,346,Manzanita Brewing Company,Santee,CA,True,;Incorrect_Format,;ounces,1268
1270,1673,Manzanita IPA,American IPA,12.0 ounce,0.08,88.0,346,Manzanita Brewing Company,Santee,CA,True,;Incorrect_Format,;ounces,1269
1271,1672,Riverwalk Blonde Ale,American Blonde Ale,12.0 ounce,0.06%,25.0,346,Manzanita Brewing Company,Santee,CA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1270
1272,1671,Gillespie Brown Ale,American Brown Ale,12.0 oz,0.095,49.0,346,Manzanita Brewing Company,Santee,CA,True,;Incorrect_Format,;ounces,1271
1273,1670,Manzanita Pale Ale,American Pale Ale (APA),12.0 OZ.,0.066,44.0,346,Manzanita Brewing Company,Santee,CA,True,;Incorrect_Format,;ounces,1272
1274,1262,Marble Pilsner,German Pilsener,12.0 oz,0.047%,,443,Marble Brewery,Albuquerque,NM,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1273
1275,845,Marble India Pale Ale,American IPA,12.0 oz.,0.062,,443,Marble Brewery,Albuquerque,NM,True,;Incorrect_Format,;ounces,1274
1276,1783,Toughcats IPA,American IPA,16.0 oz,0.07200000000000001%,,317,Marshall Wharf Brewing Company,Belfast,ME,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,1275
1277,1717,Tug Pale Ale,American Pale Ale (APA),16.0 ounce,0.05,,317,Marshall Wharf Brewing Company,Belfast,ME,True,;Incorrect_Format,;ounces,1276
1278,1716,Sexy Chaos,Russian Imperial Stout,16.0 oz,0.099,,317,Marshall Wharf Brewing Company,Belfast,ME,True,;Incorrect_Format,;ounces,1277
1279,1516,Ace Hole American Pale Ale,American Pale Ale (APA),16.0 oz.,0.063,,317,Marshall Wharf Brewing Company,Belfast,ME,True,;Incorrect_Format,;ounces,1278
1280,725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,16.0 oz.,0.09699999999999999%,,317,Marshall Wharf Brewing Company,Belfast,ME,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,1279
1281,2308,River House,Saison / Farmhouse Ale,16.0 oz,0.05,20.0,161,Martin House Brewing Company,Fort Worth,TX,True,;Incorrect_Format,;ounces,1280
1282,2268,Pretzel Stout,American Stout,16.0 OZ.,0.065,47.0,161,Martin House Brewing Company,Fort Worth,TX,True,;Incorrect_Format,;ounces,1281
1283,2197,Rubberneck Red,American Amber / Red Ale,16.0 oz.,0.05,35.0,161,Martin House Brewing Company,Fort Worth,TX,True,;Incorrect_Format,;ounces,1282
1284,2120,The Imperial Texan,American Double / Imperial IPA,16.0 OZ.,0.08%,,161,Martin House Brewing Company,Fort Worth,TX,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1283
1285,1234,The Imperial Texan,American Double / Imperial IPA,12.0 oz,0.08,,161,Martin House Brewing Company,Fort Worth TX,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,1284
1286,1233,Day Break 4-Grain Breakfast Beer,Rye Beer,16.0 oz.,0.05,,161,Martin House Brewing Company,Fort Worth,TX,True,;Incorrect_Format,;ounces,1285
1287,1232,River House Saison,Saison / Farmhouse Ale,12.0 ounce,0.05,,161,Martin House Brewing Company,Fort Worth,TX,True,;Incorrect_Format,;ounces,1286
1288,1231,There Will Be Stout,American Stout,12.0 oz.,0.065%,,161,Martin House Brewing Company,Fort Worth TX,,True,;Incorrect_Format;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;abv;city;state,1287
1289,1831,Our Legacy IPA,American IPA,12.0 oz.,0.065%,60.0,299,Matt Brewing Company,Utica NY,,True,;Incorrect_Format;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;abv;city;state,1288
1290,1359,Saranac Shandy,Shandy,12.0 ounce,0.042,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format,;ounces,1289
1291,1135,Our Legacy IPA,American IPA,16.0 ounce,0.065,60.0,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format,;ounces,1290
1292,960,Saranac Golden Pilsener (2003),German Pilsener,12.0 OZ.,0.051,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format,;ounces,1291
1293,959,Saranac Adirondack Light (2002),Light Lager,12.0 oz,0.045,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format,;ounces,1292
1294,958,DAX Light (1998),Light Lager,12.0 oz.,0.045%,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1293
1295,957,Saranac Traditional Lager (2000),American Pale Lager,12.0 ounce,0.048,,299,Matt Brewing Company,Utica NY,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,1294
1296,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,12.0 oz,0.047%,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1295
1297,773,Blueberry Blonde Ale,American Blonde Ale,12.0 oz,0.05,12.0,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format,;ounces,1296
1298,686,Saranac White IPA,American IPA,12.0 oz. Alumi-Tek,0.06%,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1297
1299,453,Saranac Summer Ale (2011),American Pale Wheat Ale,12.0 oz,0.047,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format,;ounces,1298
1300,150,Saranac Pale Ale (12 oz.),English Pale Ale,12.0 oz.,0.055,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format,;ounces,1299
1301,133,Saranac Pale Ale (16 oz.),English Pale Ale,16.0 oz,0.055,,299,Matt Brewing Company,Utica,NY,True,;Incorrect_Format,;ounces,1300
1302,1578,Lahaina Town Brown,American Brown Ale,12.0 oz,0.051,20.0,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format,;ounces,1301
1303,1429,Pau Hana Pilsner,Czech Pilsener,12.0 oz. Alumi-Tek,0.055%,,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1302
1304,1271,Lemongrass Saison,Saison / Farmhouse Ale,12.0 oz. Alumi-Tek,0.05%,,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1303
1305,713,Aloha B’ak’tun,Belgian Strong Dark Ale,12.0 oz.,0.07,,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format,;ounces,1304
1306,712,Liquid Breadfruit,Fruit / Vegetable Beer,12.0 oz,0.082,,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format,;ounces,1305
1307,690,Sobrehumano Palena'ole,American Amber / Red Ale,12.0 oz.,0.06%,24.0,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1306
1308,547,La Perouse White,Witbier,12.0 oz,0.05%,12.0,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1307
1309,435,Flyin' HI.P.Hay,American IPA,12.0 OZ.,0.068,68.0,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format,;ounces,1308
1310,313,Mana Wheat,American Pale Wheat Ale,12.0 ounce,0.055,15.0,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format,;ounces,1309
1311,33,Bikini Blonde Lager,Munich Helles Lager,12.0 oz,0.045,18.0,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format,;ounces,1310
1312,32,CoCoNut Porter,American Porter,12.0 oz.,0.057,30.0,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format,;ounces,1311
1313,31,Big Swell IPA,American IPA,12.0 oz,0.062,65.0,375,Maui Brewing Company,Lahaina,HI,True,;Incorrect_Format,;ounces,1312
1314,1237,Pit Stop Chocolate Porter,American Porter,12.0 ounce,0.037,34.0,448,Mavericks Beer Company,Half Moon Bay,CA,True,;Incorrect_Format,;ounces,1313
1315,1236,Pace Setter Belgian Style Wit,Witbier,12.0 oz.,0.037,21.0,448,Mavericks Beer Company,Half Moon Bay,CA,True,;Incorrect_Format,;ounces,1314
1316,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),12.0 oz.,0.037,53.0,448,Mavericks Beer Company,Half Moon Bay,CA,True,;Incorrect_Format,;ounces,1315
1317,1986,Bushwhacker Cider,Cider,16.0 OZ.,0.069%,,254,Meckley's Cidery,Somerset Center,MI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1316
1318,1985,Weim-R-Iner,Cider,16.0 oz.,0.069,,254,Meckley's Cidery,Somerset Center,MI,True,;Incorrect_Format,;ounces,1317
1319,1984,Cherry Bomb,Cider,16.0 ounce,0.069,,254,Meckley's Cidery,Somerset Center,MI,True,;Incorrect_Format,;ounces,1318
1320,2186,Tsunami IPA,American IPA,19.2 oz,0.072,75.0,203,Mehana Brewing Co.,Hilo,HI,True,;Incorrect_Format,;ounces,1319
1321,2185,Tsunami IPA,American IPA,12.0 OZ.,0.072,75.0,203,Mehana Brewing Co.,Hilo,HI,True,;Incorrect_Format,;ounces,1320
1322,2184,Humpback Blonde Ale,American Blonde Ale,12.0 oz.,0.042%,22.0,203,Mehana Brewing Co.,Hilo,HI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1321
1323,2178,Hawaiian Crow Porter,American Porter,12.0 oz.,0.052,27.0,203,Mehana Brewing Co.,Hilo,HI,True,;Incorrect_Format,;ounces,1322
1324,2177,Volcano Red Ale,American Amber / Red Ale,12.0 oz,0.052,23.0,203,Mehana Brewing Co.,Hilo,HI,True,;Incorrect_Format,;ounces,1323
1325,2176,Mauna Kea Pale Ale,American Pale Ale (APA),12.0 ounce,0.054,42.0,203,Mehana Brewing Co.,Hilo,HI,True,;Incorrect_Format,;ounces,1324
1326,1508,Shark Bait,Fruit / Vegetable Beer,12.0 oz,0.053%,11.0,393,Miami Brewing Company,Miami,FL,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1325
1327,1507,Gator Tail Brown Ale,American Brown Ale,12.0 ounce,0.053,30.0,393,Miami Brewing Company,Miami,FL,True,;Incorrect_Format,;ounces,1326
1328,1506,Miami Vice IPA,American IPA,12.0 oz.,0.071,62.0,393,Miami Brewing Company,Miami,FL,True,;Incorrect_Format,;ounces,1327
1329,1325,Big Rod Coconut Ale,American Blonde Ale,12.0 oz,0.053,16.0,393,Miami Brewing Company,Miami,FL,True,;Incorrect_Format,;ounces,1328
1330,174,Mickey Finn's Amber Ale,American Amber / Red Ale,12.0 oz.,0.056,,552,Mickey Finn's Brewery,Libertyville,IL,True,;Incorrect_Format,;ounces,1329
1331,2093,Pleasure Town,American IPA,12.0 oz.,0.063,61.0,223,Midnight Sun Brewing Company,Anchorage,AK,True,;Incorrect_Format,;ounces,1330
1332,1814,Pleasure Town IPA,American IPA,12.0 oz.,0.063,61.0,223,Midnight Sun Brewing Company,Anchorage,AK,True,;Incorrect_Format,;ounces,1331
1333,587,Snowshoe White Ale,Witbier,12.0 oz.,0.048,12.0,223,Midnight Sun Brewing Company,Anchorage,AK,True,;Incorrect_Format,;ounces,1332
1334,586,Kodiak Brown Ale,American Brown Ale,12.0 ounce,0.05%,24.0,223,Midnight Sun Brewing Company,Anchorage,AK,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1333
1335,434,Sockeye Red IPA,American IPA,12.0 oz.,0.057%,70.0,223,Midnight Sun Brewing Company,Anchorage,AK,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1334
1336,2668,Habitus (2014),American Double / Imperial IPA,16.0 oz.,0.08%,100.0,3,Mike Hess Brewing Company,San Diego,CA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1335
1337,2667,Solis,American IPA,16.0 oz.,0.075,85.0,3,Mike Hess Brewing Company,San Diego,CA,True,;Incorrect_Format,;ounces,1336
1338,2666,Jucundus,Wheat Ale,16.0 ounce,0.06,24.0,3,Mike Hess Brewing Company,San Diego,CA,True,;Incorrect_Format,;ounces,1337
1339,2664,Habitus,American Double / Imperial IPA,16.0 oz.,0.08,100.0,3,Mike Hess Brewing Company,San Diego,CA,True,;Incorrect_Format,;ounces,1338
1340,2663,Grazias,Cream Ale,16.0 oz,0.063,30.0,3,Mike Hess Brewing Company,San Diego,CA,True,;Incorrect_Format,;ounces,1339
1341,2662,Claritas,Kölsch,16.0 OZ.,0.058,28.0,3,Mike Hess Brewing Company,San Diego,CA,True,;Incorrect_Format,;ounces,1340
1342,2535,Vinyl Frontier,American Double / Imperial IPA,24.0 ounce,0.083,,65,Mikerphone Brewing,Chicago,IL,True,;Incorrect_Format,;ounces,1341
1343,2534,Disco Superfly,American IPA,24.0 oz,0.08,,65,Mikerphone Brewing,Chicago IL,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,1342
1344,2533,Misty Mountain Hop,American IPA,24.0 ounce,0.075%,,65,Mikerphone Brewing,Chicago,IL,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1343
1345,2532,One-Hit Wonderful,Belgian IPA,24.0 oz,0.075%,,65,Mikerphone Brewing,Chicago,IL,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1344
1346,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,24.0 oz.,0.065,,65,Mikerphone Brewing,Chicago,IL,True,;Incorrect_Format,;ounces,1345
1347,2530,Daft Funk,Berliner Weissbier,24.0 oz. Alumi-Tek,0.043,8.0,65,Mikerphone Brewing,Chicago,IL,True,;Incorrect_Format,;ounces,1346
1348,2529,Love In An Ellavator,American IPA,24.0 oz,0.075,,65,Mikerphone Brewing,Chicago,IL,True,;Incorrect_Format,;ounces,1347
1349,2528,Spin Doctor,American Pale Ale (APA),24.0 ounce,0.053,,65,Mikerphone Brewing,Chicago,IL,True,;Incorrect_Format,;ounces,1348
1350,1612,Keeper (Current),American Pilsner,12.0 ounce,0.05,,363,Mikkeller,Pottstown,PA,True,;Incorrect_Format,;ounces,1349
1351,1611,Better Half,American IPA,12.0 oz. Alumi-Tek,0.068,,363,Mikkeller,Pottstown,PA,True,;Incorrect_Format,;ounces,1350
1352,1273,SNO White Ale,Witbier,16.0 oz.,0.048,,440,MillKing It Productions,Royal Oak,MI,True,;Incorrect_Format,;ounces,1351
1353,365,BRIK Irish Red Ale,Irish Red Ale,16.0 oz.,0.048,,440,MillKing It Productions,Royal Oak,MI,True,;Incorrect_Format,;ounces,1352
1354,273,AXL Pale Ale,American Pale Ale (APA),16.0 OZ.,,,440,MillKing It Productions,Royal Oak,MI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1353
1355,1884,Hop Freak,American Double / Imperial IPA,16.0 ounce,0.087,80.0,284,Milwaukee Brewing Company,Milwaukee,WI,True,;Incorrect_Format,;ounces,1354
1356,1272,Louie's Demise Amber Ale,American Amber / Red Ale,16.0 oz.,0.051,24.0,284,Milwaukee Brewing Company,Milwaukee,WI,True,;Incorrect_Format,;ounces,1355
1357,1080,Hop Happy,American IPA,16.0 oz.,0.075%,51.0,284,Milwaukee Brewing Company,Milwaukee,WI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1356
1358,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,16.0 oz,0.065%,20.0,284,Milwaukee Brewing Company,Milwaukee,WI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1357
1359,776,O-Gii,Witbier,16.0 ounce,0.092,,284,Milwaukee Brewing Company,Milwaukee,WI,True,;Incorrect_Format,;ounces,1358
1360,172,Flaming Damsel Lager (2010),Vienna Lager,16.0 oz.,0.048%,18.0,284,Milwaukee Brewing Company,Milwaukee,WI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1359
1361,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,16.0 oz,0.051,24.0,284,Milwaukee Brewing Company,Milwaukee,WI,True,;Incorrect_Format,;ounces,1360
1362,2361,Axe Head Malt Liquor,American Malt Liquor,24.0 oz.,0.099,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1361
1363,2359,Huber Bock (2014),Bock,16.0 ounce,0.054000000000000006%,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,1362
1364,2358,Minhas Light (2012),Light Lager,12.0 oz.,0.04,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1363
1365,2282,Huber,American Pale Lager,12.0 ounce,0.05%,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1364
1366,2281,Clear Creek Ice,American Pale Lager,16.0 oz.,0.062,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1365
1367,2280,Clear Creek Ice,American Pale Lager,12.0 oz.,0.062,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1366
1368,2279,Mountain Crest,American Pale Lager,16.0 oz.,0.055,,134,Minhas Craft Brewery,Monroe WI,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,1367
1369,2278,Mountain Crest,American Pale Lager,12.0 oz. Alumi-Tek,0.055%,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1368
1370,2277,Mountain Creek (2013),American Pale Lager,12.0 oz.,0.055,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1369
1371,2276,Boxer,American Adjunct Lager,24.0 oz.,0.05,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1370
1372,2275,Boxer Light,Light Lager,12.0 oz.,0.042,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1371
1373,2274,Boxer Ice,American Adjunct Lager,12.0 OZ.,0.055,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1372
1374,2273,Boxer,American Adjunct Lager,12.0 OZ.,0.05,,134,Minhas Craft Brewery,Monroe,WI,True,;Incorrect_Format,;ounces,1373
1375,2442,Cortez Gold,Belgian Pale Ale,32.0 oz. Alumi-Tek,0.05,,98,Mission Brewery,San Diego CA,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,1374
1376,2441,Mission IPA,American IPA,32.0 OZ.,0.068,66.0,98,Mission Brewery,San Diego,CA,True,;Incorrect_Format,;ounces,1375
1377,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),32.0 oz.,0.048,44.0,98,Mission Brewery,San Diego CA,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,1376
1378,1459,Shipwrecked Double IPA,American Double / Imperial IPA,32.0 oz.,0.092,75.0,98,Mission Brewery,San Diego,CA,True,;Incorrect_Format,;ounces,1377
1379,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,16.0 OZ.,0.04,,399,Moab Brewery,Moab,UT,True,;Incorrect_Format,;ounces,1378
1380,902,Dead Horse Amber,American Pale Wheat Ale,16.0 oz.,0.04,,399,Moab Brewery,Moab,UT,True,;Incorrect_Format,;ounces,1379
1381,645,Rocket Bike American Lager,California Common / Steam Beer,16.0 ounce,0.04,,399,Moab Brewery,Moab,UT,True,;Incorrect_Format,;ounces,1380
1382,644,Johnny's American IPA,American IPA,16.0 oz.,0.04,,399,Moab Brewery,Moab,UT,True,;Incorrect_Format,;ounces,1381
1383,337,Boneshaker Brown Ale,English Brown Ale,24.0 ounce,0.055%,,547,Moat Mountain Smoke House & Brew...,North Conway,NH,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,1382
1384,336,Iron Mike Pale Ale,American Pale Ale (APA),24.0 oz. Alumi-Tek,0.056,,547,Moat Mountain Smoke House & Brew...,North Conway,NH,True,;Incorrect_Format,;ounces,1383
